"","Type","ECOREG_use","Lake_Origin_use","Indicator","10Pct","25Pct","50Pct","5Pct","75Pct","90Pct","95Pct","Mean","Std. Deviation","Variance"
"1","WSA9_by_Lake_Origin","CPL","MAN_MADE","vert_sc_mod",0,0,0,0,0.103140113492741,0.18839329807098,0.370238771543675,0.0739731627406312,0.13520002944007,0.0182790479605958
"2","WSA9_by_Lake_Origin","CPL","NATURAL","vert_sc_mod",0,0.0304066456383565,0.131930920089839,0,0.451894024836502,0.502747133597323,0.509994256453834,0.216715812693377,0.198382236012789,0.0393555115654338
"3","WSA9_by_Lake_Origin","NAP","MAN_MADE","vert_sc_mod",0.0215021318879776,0.0221294060302519,0.0727346180257502,0.00286545295456512,0.0848873164978533,0.709796318699605,0.710667390119034,0.183926243586804,0.265653350700158,0.0705717027382213
"4","WSA9_by_Lake_Origin","NAP","NATURAL","vert_sc_mod",0.00550863304279631,0.0168651001768655,0.0347605671892054,0.0035635665622397,0.0543466887525519,0.0853399801975203,0.103911068564887,0.0415107214129277,0.03660261886127,0.0013397517075034
"5","WSA9_by_Lake_Origin","NPL","MAN_MADE","vert_sc_mod",0.097827720692535,0.198345824293022,0.249071751307765,0,0.26149989338458,0.337945308396641,0.589086370844051,0.254649527965982,0.172200542541348,0.0296530268515344
"6","WSA9_by_Lake_Origin","NPL","NATURAL","vert_sc_mod",0.0091609470527262,0.011947965017469,0.0523951537491298,0,0.192058817516756,0.555846640551806,0.597443930317236,0.171154004576328,0.278269495019969,0.0774339118586687
"7","WSA9_by_Lake_Origin","SAP","MAN_MADE","vert_sc_mod",0,0.0124832332711684,0.043006125728545,0,0.0903811447735144,0.172005563052771,0.183933595759073,0.0710019438884107,0.14051111209622,0.0197433726225166
"8","WSA9_by_Lake_Origin","SPL","MAN_MADE","vert_sc_mod",0,0,0.0447234192207317,0,0.178787031808491,0.45875159769176,0.651043344174762,0.171588726755406,0.385235887027769,0.148406688654072
"9","WSA9_by_Lake_Origin","SPL","NATURAL","vert_sc_mod",0,0,0.0928394681321005,0,0.178505033050792,0.481255423536802,0.527775373097869,0.157851591449866,0.182155300330192,0.0331805534383825
"10","WSA9_by_Lake_Origin","TPL","MAN_MADE","vert_sc_mod",0.0136873130935648,0.0198509434137041,0.0516396719421196,0.00841352029409685,0.0885075878480928,0.0888042412797309,0.129164263732284,0.0592643362476719,0.0665429890877427,0.00442796939673145
"11","WSA9_by_Lake_Origin","TPL","NATURAL","vert_sc_mod",0,0.0121779864982416,0.0709567393171067,0,0.14693570151801,0.41575842694777,0.452712286474684,0.124861269756552,0.17980681171101,0.0323304895376786
"12","WSA9_by_Lake_Origin","UMW","MAN_MADE","vert_sc_mod",0,0,0,0,0.0331538090012632,0.0609418275754157,0.0610350264712976,0.0157632607462498,0.0312685381134304,0.000977721475751052
"13","WSA9_by_Lake_Origin","UMW","NATURAL","vert_sc_mod",0,0,0.0124782451289939,0,0.0383241220212634,0.137681107038454,0.192208204502637,0.0464931593798844,0.092157597547807,0.00849302278578357
"14","WSA9_by_Lake_Origin","WMT","MAN_MADE","vert_sc_mod",0.0261220083720532,0.0428107150330173,0.263913117691907,0.000500653152693064,0.3661674592132,0.570206731493474,0.745608134650764,0.25970599488981,0.275490926580425,0.0758952506281413
"15","WSA9_by_Lake_Origin","WMT","NATURAL","vert_sc_mod",0.00551220547489969,0.0153067415381083,0.0283429501821591,0.00277820532306691,0.0586818109678933,0.07725144267329,0.106768507290533,0.0464750039438525,0.0981651958630387,0.00963640567882874
"16","WSA9_by_Lake_Origin","XER","MAN_MADE","vert_sc_mod",0.032724457652197,0.0900200774565311,0.248427350487687,0.0243007928166624,0.49746012900371,0.739296900590509,1.19033337471199,0.389199443710483,0.648231987459831,0.420204709566122
"17","WSA9_by_Lake_Origin","XER","NATURAL","vert_sc_mod",0.0124106938591029,0.0187926734847995,0.154825623868158,0.0123691845371136,0.42906898573347,0.429143645691198,0.569238467650727,0.209898193974508,0.199018646976457,0.0396084218443395
